Filename	Ni50Fe27Ga23 11_1 s1
3860.50	26.2461	0.184959	33.54	0.0484537	26.2449	0.0546742	4.04028e-3	26.2449	9.04027e-3	58.7267	0.0557370	0.0102282
3861.50	26.1001	0.185008	33.54	0.0484665	26.2452	0.0549450	4.01780e-3	26.2452	9.01779e-3	58.5807	0.0557500	0.0102772
3862.50	25.9528	0.185045	33.54	0.0484763	26.2453	0.0550137	3.99513e-3	26.2453	8.99512e-3	58.4334	0.0557598	0.0103145
3863.50	25.9606	0.185484	33.54	0.0485912	26.2452	0.0549603	3.99632e-3	26.2452	8.99631e-3	58.4411	0.0558746	0.0107529
3864.50	26.2132	0.185295	33.54	0.0485417	26.2453	0.0550251	4.03521e-3	26.2453	9.03520e-3	58.6938	0.0558250	0.0105640
3865.50	26.1535	0.184895	33.54	0.0484371	26.2450	0.0547619	4.02602e-3	26.2450	9.02601e-3	58.6341	0.0557205	0.0101647
3866.50	25.9419	0.184632	33.54	0.0483680	26.2451	0.0548038	3.99345e-3	26.2451	8.99344e-3	58.4225	0.0556513	9.90114e-3
3867.50	25.9288	0.184822	33.54	0.0484179	26.2451	0.0548496	3.99143e-3	26.2451	8.99142e-3	58.4094	0.0557014	0.0100914
3868.50	25.8583	0.185216	33.54	0.0485210	26.2453	0.0550632	3.98058e-3	26.2453	8.98057e-3	58.3389	0.0558045	0.0104851
3869.50	26.1320	0.184895	33.54	0.0484370	26.2450	0.0547428	4.02271e-3	26.2450	9.02270e-3	58.6125	0.0557205	0.0101644
3870.50	26.0091	0.184841	33.54	0.0484228	26.2449	0.0546246	4.00379e-3	26.2449	9.00378e-3	58.4896	0.0557063	0.0101104
3871.50	25.9856	0.184659	33.54	0.0483750	26.2448	0.0545025	4.00017e-3	26.2448	9.00016e-3	58.4661	0.0556585	9.92789e-3
3872.50	25.7819	0.184685	33.54	0.0483819	26.2452	0.0549641	3.96882e-3	26.2452	8.96881e-3	58.2625	0.0556655	9.95411e-3
3873.50	25.8733	0.185024	33.54	0.0484706	26.2455	0.0552807	3.98289e-3	26.2455	8.98288e-3	58.3539	0.0557540	0.0102928
3874.50	26.0468	0.184588	33.54	0.0483566	26.2449	0.0546474	4.00959e-3	26.2449	9.00958e-3	58.5273	0.0556401	9.85761e-3
3875.50	25.8631	0.184421	33.54	0.0483128	26.2448	0.0545368	3.98131e-3	26.2448	8.98130e-3	58.3436	0.0555961	9.69017e-3
3876.50	25.9423	0.184800	33.54	0.0484121	26.2450	0.0547924	3.99351e-3	26.2450	8.99351e-3	58.4229	0.0556955	0.0100694
3877.50	25.9380	0.184874	33.54	0.0484315	26.2452	0.0548954	3.99284e-3	26.2452	8.99283e-3	58.4185	0.0557151	0.0101432
3878.50	25.8038	0.185001	33.54	0.0484647	26.2450	0.0547810	3.97219e-3	26.2450	8.97218e-3	58.2844	0.0557482	0.0102701
3879.50	26.1786	0.185066	33.54	0.0484817	26.2454	0.0551434	4.02988e-3	26.2454	9.02987e-3	58.6591	0.0557652	0.0103350
3880.50	26.0974	0.184930	33.54	0.0484462	26.2451	0.0548840	4.01738e-3	26.2451	9.01737e-3	58.5779	0.0557295	0.0101996
3881.50	25.9930	0.184869	33.54	0.0484302	26.2447	0.0544205	4.00131e-3	26.2447	9.00130e-3	58.4735	0.0557137	0.0101386
3882.50	25.8885	0.184839	33.54	0.0484223	26.2453	0.0550060	3.98522e-3	26.2453	8.98521e-3	58.3690	0.0557058	0.0101083
3883.50	25.6915	0.185008	33.54	0.0484666	26.2450	0.0547657	3.95489e-3	26.2450	8.95488e-3	58.1720	0.0557500	0.0102772
3884.50	25.9907	0.184637	33.54	0.0483693	26.2448	0.0545788	4.00096e-3	26.2448	9.00095e-3	58.4712	0.0556529	9.90597e-3
3885.50	25.9381	0.184395	33.54	0.0483060	26.2452	0.0549145	3.99286e-3	26.2452	8.99285e-3	58.4186	0.0555894	9.66427e-3
3886.50	25.7622	0.184441	33.54	0.0483180	26.2450	0.0547428	3.96578e-3	26.2450	8.96577e-3	58.2427	0.0556013	9.71024e-3
3887.50	25.6362	0.184328	33.53	0.0482884	26.2449	0.0546818	3.94639e-3	26.2449	8.94638e-3	58.1168	0.0555717	9.59720e-3
3888.50	25.5742	0.184641	33.53	0.0483704	26.2451	0.0548191	3.93684e-3	26.2451	8.93684e-3	58.0548	0.0556539	9.91017e-3
3889.50	25.9169	0.184484	33.53	0.0483293	26.2449	0.0546665	3.98960e-3	26.2449	8.98959e-3	58.3975	0.0556129	9.75350e-3
3890.50	25.7041	0.184289	33.53	0.0482782	26.2449	0.0546284	3.95683e-3	26.2449	8.95682e-3	58.1846	0.0555614	9.55820e-3
3891.50	25.9782	0.184492	33.53	0.0483313	26.2455	0.0552425	3.99903e-3	26.2455	8.99902e-3	58.4587	0.0556148	9.76092e-3
3892.50	25.8083	0.184342	33.53	0.0482920	26.2449	0.0546131	3.97288e-3	26.2449	8.97287e-3	58.2888	0.0555754	9.61093e-3
3893.50	25.6448	0.184425	33.53	0.0483139	26.2450	0.0547276	3.94771e-3	26.2450	8.94770e-3	58.1254	0.0555975	9.69442e-3
3894.50	25.9157	0.184348	33.53	0.0482936	26.2452	0.0549831	3.98941e-3	26.2452	8.98940e-3	58.3962	0.0555770	9.61714e-3
3895.50	25.8287	0.184195	33.53	0.0482535	26.2450	0.0547123	3.97603e-3	26.2450	8.97602e-3	58.3093	0.0555370	9.46397e-3
3896.50	25.6360	0.184088	33.53	0.0482256	26.2446	0.0543461	3.94635e-3	26.2446	8.94635e-3	58.1165	0.0555093	9.35756e-3
3897.50	25.5357	0.183894	33.53	0.0481748	26.2450	0.0547581	3.93091e-3	26.2450	8.93090e-3	58.0162	0.0554581	9.16345e-3
3898.50	25.4892	0.184481	33.53	0.0483285	26.2454	0.0551167	3.92376e-3	26.2454	8.92376e-3	57.9698	0.0556122	9.75020e-3
3899.50	25.8101	0.184311	33.53	0.0482839	26.2452	0.0549793	3.97316e-3	26.2452	8.97315e-3	58.2907	0.0555675	9.58009e-3
3900.50	25.7993	0.184104	33.53	0.0482298	26.2449	0.0546246	3.97149e-3	26.2449	8.97148e-3	58.2798	0.0555132	9.37341e-3
3901.50	25.7088	0.184131	33.53	0.0482369	26.2451	0.0548344	3.95756e-3	26.2451	8.95755e-3	58.1893	0.0555202	9.40049e-3
3902.50	25.5915	0.184394	33.53	0.0483058	26.2452	0.0549259	3.93951e-3	26.2452	8.93950e-3	58.0720	0.0555894	9.66365e-3
3903.50	25.6679	0.184917	33.53	0.0484427	26.2453	0.0550747	3.95127e-3	26.2453	8.95126e-3	58.1484	0.0557261	0.0101863
3904.50	26.0100	0.184690	33.53	0.0483831	26.2449	0.0546360	4.00393e-3	26.2449	9.00392e-3	58.4905	0.0556664	9.95873e-3
3905.50	25.9533	0.184350	33.53	0.0482942	26.2450	0.0547771	3.99520e-3	26.2450	8.99519e-3	58.4338	0.0555775	9.61936e-3
3906.50	25.7021	0.184291	33.53	0.0482786	26.2453	0.0550442	3.95653e-3	26.2453	8.95652e-3	58.1826	0.0555619	9.55974e-3
3907.50	25.5848	0.184387	33.53	0.0483038	26.2452	0.0549526	3.93847e-3	26.2452	8.93846e-3	58.0653	0.0555873	9.65605e-3
3908.50	25.4655	0.184592	33.53	0.0483576	26.2451	0.0548916	3.92010e-3	26.2451	8.92009e-3	57.9460	0.0556411	9.86141e-3
3909.50	25.7013	0.184274	33.53	0.0482744	26.2451	0.0548306	3.95642e-3	26.2451	8.95641e-3	58.1819	0.0555577	9.54362e-3
3910.50	25.7191	0.184337	33.53	0.0482907	26.2453	0.0550137	3.95914e-3	26.2453	8.95914e-3	58.1996	0.0555745	9.60614e-3
3911.50	25.8304	0.184569	33.53	0.0483516	26.2452	0.0549335	3.97627e-3	26.2452	8.97627e-3	58.3109	0.0556352	9.83853e-3
3912.50	25.6730	0.184608	33.53	0.0483617	26.2452	0.0549908	3.95206e-3	26.2452	8.95205e-3	58.1536	0.0556453	9.87706e-3
3913.50	25.6732	0.184774	33.53	0.0484051	26.2451	0.0548573	3.95208e-3	26.2451	8.95207e-3	58.1537	0.0556886	0.0100428
3914.50	25.9013	0.184484	33.53	0.0483294	26.2451	0.0548115	3.98720e-3	26.2451	8.98719e-3	58.3819	0.0556129	9.75361e-3
3915.50	25.8715	0.184371	33.52	0.0482998	26.2454	0.0550976	3.98261e-3	26.2454	8.98260e-3	58.3521	0.0555833	9.64066e-3
3916.50	25.8208	0.184451	33.52	0.0483205	26.2450	0.0547657	3.97481e-3	26.2450	8.97480e-3	58.3014	0.0556040	9.71976e-3
3917.50	25.4795	0.184267	33.52	0.0482724	26.2449	0.0546894	3.92226e-3	26.2449	8.92225e-3	57.9600	0.0555559	9.53611e-3
3918.50	25.5441	0.184465	33.52	0.0483243	26.2452	0.0549564	3.93222e-3	26.2452	8.93221e-3	58.0247	0.0556078	9.73439e-3
3919.50	25.9203	0.184295	33.52	0.0482796	26.2453	0.0550022	3.99011e-3	26.2453	8.99010e-3	58.4008	0.0555631	9.56376e-3
3920.50	25.6281	0.184135	33.52	0.0482378	26.2450	0.0547504	3.94515e-3	26.2450	8.94514e-3	58.1087	0.0555212	9.40388e-3
3921.50	25.7709	0.184210	33.52	0.0482575	26.2448	0.0545387	3.96713e-3	26.2448	8.96712e-3	58.2515	0.0555407	9.47924e-3
3922.50	25.7240	0.184567	33.52	0.0483512	26.2452	0.0549793	3.95990e-3	26.2452	8.95989e-3	58.2045	0.0556345	9.83672e-3
3923.50	25.7406	0.184757	33.52	0.0484007	26.2452	0.0549870	3.96245e-3	26.2452	8.96244e-3	58.2211	0.0556841	0.0100260
3924.50	25.9180	0.184416	33.52	0.0483115	26.2448	0.0545444	3.98977e-3	26.2448	8.98976e-3	58.3986	0.0555950	9.68544e-3
3925.50	25.7846	0.184222	33.52	0.0482608	26.2449	0.0546284	3.96923e-3	26.2449	8.96922e-3	58.2651	0.0555442	9.49168e-3
3926.50	25.7604	0.184353	33.52	0.0482949	26.2447	0.0544300	3.96550e-3	26.2447	8.96549e-3	58.2409	0.0555782	9.62196e-3
3927.50	25.7264	0.184394	33.52	0.0483057	26.2454	0.0551891	3.96027e-3	26.2454	8.96026e-3	58.2069	0.0555894	9.66322e-3
3928.50	25.7667	0.184929	33.52	0.0484458	26.2455	0.0552883	3.96648e-3	26.2455	8.96647e-3	58.2473	0.0557293	0.0101982
3929.50	26.0292	0.184725	33.52	0.0483925	26.2446	0.0543499	4.00688e-3	26.2446	9.00687e-3	58.5097	0.0556760	9.99450e-3
3930.50	25.9253	0.184557	33.52	0.0483485	26.2450	0.0547009	3.99088e-3	26.2450	8.99087e-3	58.4058	0.0556320	9.82647e-3
3931.50	25.9837	0.184627	33.52	0.0483667	26.2453	0.0550137	3.99988e-3	26.2453	8.99987e-3	58.4642	0.0556501	9.89607e-3
3932.50	25.9222	0.185012	33.52	0.0484676	26.2457	0.0554371	3.99042e-3	26.2457	8.99041e-3	58.4028	0.0557512	0.0102814
3933.50	26.0139	0.185626	33.52	0.0486285	26.2450	0.0547504	4.00453e-3	26.2450	9.00452e-3	58.4945	0.0559121	0.0108954
3934.50	26.2854	0.185463	33.52	0.0485857	26.2455	0.0552692	4.04633e-3	26.2455	9.04632e-3	58.7660	0.0558692	0.0107320
3935.50	26.3388	0.185264	33.52	0.0485336	26.2454	0.0551167	4.05455e-3	26.2454	9.05454e-3	58.8194	0.0558171	0.0105334
3936.50	26.1852	0.185347	33.52	0.0485554	26.2451	0.0548115	4.03090e-3	26.2451	9.03089e-3	58.6658	0.0558390	0.0106164
3937.50	26.1074	0.185368	33.52	0.0485610	26.2453	0.0550365	4.01892e-3	26.2453	9.01891e-3	58.5879	0.0558446	0.0106377
3938.50	25.8624	0.185096	33.52	0.0484896	26.2451	0.0548611	3.98120e-3	26.2451	8.98120e-3	58.3429	0.0557733	0.0103653
3939.50	25.9274	0.184333	33.52	0.0482897	26.2452	0.0548992	3.99121e-3	26.2452	8.99121e-3	58.4079	0.0555731	9.60200e-3
3940.50	25.7656	0.184207	33.52	0.0482567	26.2452	0.0549145	3.96631e-3	26.2452	8.96630e-3	58.2462	0.0555400	9.47614e-3
3941.50	25.6066	0.184062	33.52	0.0482186	26.2449	0.0546246	3.94182e-3	26.2449	8.94182e-3	58.0871	0.0555021	9.33078e-3
3942.50	25.6551	0.184067	33.52	0.0482200	26.2448	0.0545483	3.94929e-3	26.2448	8.94928e-3	58.1356	0.0555035	9.33615e-3
3943.50	25.6109	0.184393	33.52	0.0483055	26.2450	0.0547848	3.94250e-3	26.2450	8.94249e-3	58.0915	0.0555889	9.66251e-3
3944.50	25.7980	0.184153	33.52	0.0482426	26.2451	0.0548344	3.97130e-3	26.2451	8.97129e-3	58.2786	0.0555263	9.42232e-3
3945.50	25.6155	0.183947	33.51	0.0481886	26.2450	0.0547276	3.94320e-3	26.2450	8.94319e-3	58.0960	0.0554720	9.21612e-3
3946.50	25.5567	0.184068	33.51	0.0482203	26.2449	0.0546017	3.93414e-3	26.2449	8.93413e-3	58.0372	0.0555037	9.33737e-3
3947.50	25.5303	0.184490	33.51	0.0483307	26.2449	0.0546322	3.93009e-3	26.2449	8.93008e-3	58.0109	0.0556141	9.75881e-3
3948.50	25.7160	0.184781	33.51	0.0484070	26.2451	0.0548382	3.95868e-3	26.2451	8.95867e-3	58.1966	0.0556904	0.0100498
3949.50	26.1026	0.184881	33.51	0.0484333	26.2452	0.0549297	4.01818e-3	26.2452	9.01817e-3	58.5831	0.0557165	0.0101501
3950.50	25.9906	0.184882	33.51	0.0484335	26.2448	0.0545559	4.00095e-3	26.2448	9.00094e-3	58.4712	0.0557170	0.0101511
3951.50	26.0545	0.184975	33.51	0.0484580	26.2454	0.0551815	4.01078e-3	26.2454	9.01077e-3	58.5351	0.0557414	0.0102447
3952.50	25.8642	0.185242	33.51	0.0485279	26.2454	0.0551395	3.98148e-3	26.2454	8.98147e-3	58.3447	0.0558115	0.0105113
3953.50	25.9243	0.185469	33.51	0.0485874	26.2451	0.0548649	3.99073e-3	26.2451	8.99072e-3	58.4048	0.0558711	0.0107386
3954.50	26.3070	0.185401	33.51	0.0485696	26.2452	0.0549564	4.04965e-3	26.2452	9.04964e-3	58.7875	0.0558529	0.0106705
3955.50	26.1723	0.185039	33.51	0.0484746	26.2452	0.0549374	4.02891e-3	26.2452	9.02890e-3	58.6528	0.0557579	0.0103079
3956.50	26.1183	0.185150	33.51	0.0485037	26.2449	0.0546932	4.02061e-3	26.2449	9.02060e-3	58.5989	0.0557873	0.0104192
3957.50	26.0449	0.185273	33.51	0.0485360	26.2453	0.0550480	4.00929e-3	26.2453	9.00928e-3	58.5254	0.0558194	0.0105424
3958.50	26.0722	0.185462	33.51	0.0485854	26.2452	0.0549698	4.01351e-3	26.2452	9.01350e-3	58.5528	0.0558688	0.0107308
3959.50	26.2813	0.185240	33.51	0.0485272	26.2450	0.0547199	4.04568e-3	26.2450	9.04568e-3	58.7618	0.0558108	0.0105088
3960.50	26.1183	0.184945	33.51	0.0484501	26.2454	0.0551491	4.02060e-3	26.2454	9.02059e-3	58.5988	0.0557335	0.0102145
3961.50	25.9574	0.184962	33.51	0.0484545	26.2447	0.0544376	3.99584e-3	26.2447	8.99583e-3	58.4380	0.0557382	0.0102310
3962.50	25.6640	0.184846	33.51	0.0484241	26.2455	0.0552235	3.95067e-3	26.2455	8.95066e-3	58.1446	0.0557074	0.0101153
3963.50	25.9337	0.185288	33.51	0.0485399	26.2452	0.0549717	3.99218e-3	26.2452	8.99217e-3	58.4142	0.0558234	0.0105571
3964.50	26.1055	0.185006	33.51	0.0484661	26.2448	0.0545673	4.01863e-3	26.2448	9.01862e-3	58.5860	0.0557493	0.0102754
3965.50	25.9999	0.184881	33.51	0.0484332	26.2450	0.0547142	4.00238e-3	26.2450	9.00237e-3	58.4805	0.0557165	0.0101500
3966.50	25.8624	0.184899	33.51	0.0484380	26.2452	0.0549183	3.98121e-3	26.2452	8.98120e-3	58.3429	0.0557216	0.0101681
3967.50	26.2013	0.185643	33.51	0.0486329	26.2455	0.0552025	4.03338e-3	26.2455	9.03337e-3	58.6818	0.0559165	0.0109122
3968.50	26.3064	0.185924	33.51	0.0487064	26.2458	0.0555058	4.04955e-3	26.2458	9.04955e-3	58.7869	0.0559898	0.0111928
3969.50	26.4893	0.185643	33.51	0.0486330	26.2450	0.0547009	4.07771e-3	26.2450	9.07770e-3	58.9698	0.0559165	0.0109125
3970.50	26.2853	0.185291	33.51	0.0485406	26.2449	0.0546207	4.04631e-3	26.2449	9.04630e-3	58.7658	0.0558241	0.0105598
3971.50	25.8800	0.184721	33.51	0.0483913	26.2451	0.0548306	3.98392e-3	26.2451	8.98391e-3	58.3605	0.0556746	9.98987e-3
3972.50	25.7518	0.184842	33.51	0.0484230	26.2453	0.0550060	3.96418e-3	26.2453	8.96417e-3	58.2323	0.0557065	0.0101112
3973.50	25.7598	0.184810	33.51	0.0484148	26.2448	0.0545788	3.96541e-3	26.2448	8.96540e-3	58.2403	0.0556983	0.0100795
3974.50	25.9094	0.184586	33.51	0.0483560	26.2451	0.0548191	3.98844e-3	26.2451	8.98843e-3	58.3899	0.0556394	9.85505e-3
3975.50	25.9652	0.184737	33.51	0.0483956	26.2451	0.0548115	3.99703e-3	26.2451	8.99702e-3	58.4457	0.0556790	0.0100065
3976.50	26.0400	0.185021	33.50	0.0484699	26.2453	0.0550022	4.00855e-3	26.2453	9.00854e-3	58.5205	0.0557535	0.0102899
3977.50	25.9962	0.185288	33.50	0.0485398	26.2454	0.0551624	4.00180e-3	26.2454	9.00179e-3	58.4767	0.0558234	0.0105569
3978.50	26.2463	0.185775	33.50	0.0486675	26.2454	0.0551357	4.04030e-3	26.2454	9.04029e-3	58.7268	0.0559510	0.0110442
3979.50	26.4341	0.185622	33.50	0.0486273	26.2457	0.0554562	4.06922e-3	26.2457	9.06921e-3	58.9147	0.0559109	0.0108910
3980.50	26.4232	0.185542	33.50	0.0486064	26.2451	0.0548649	4.06754e-3	26.2451	9.06753e-3	58.9038	0.0558897	0.0108112
3981.50	26.2595	0.185367	33.50	0.0485607	26.2454	0.0551395	4.04234e-3	26.2454	9.04233e-3	58.7401	0.0558443	0.0106366
3982.50	26.0369	0.185392	33.50	0.0485672	26.2449	0.0546780	4.00808e-3	26.2449	9.00807e-3	58.5175	0.0558508	0.0106613
3983.50	26.0680	0.185437	33.50	0.0485788	26.2449	0.0545940	4.01286e-3	26.2449	9.01285e-3	58.5485	0.0558625	0.0107058
3984.50	25.9317	0.184382	33.50	0.0483025	26.2450	0.0547543	3.99187e-3	26.2450	8.99186e-3	58.4122	0.0555861	9.65083e-3
3985.50	26.0519	0.184447	33.50	0.0483196	26.2455	0.0552578	4.01037e-3	26.2455	9.01036e-3	58.5324	0.0556031	9.71610e-3
3986.50	26.0914	0.185017	33.50	0.0484688	26.2450	0.0547466	4.01646e-3	26.2450	9.01645e-3	58.5719	0.0557526	0.0102859
3987.50	25.7423	0.184825	33.50	0.0484185	26.2450	0.0547657	3.96272e-3	26.2450	8.96271e-3	58.2228	0.0557021	0.0100938
3988.50	25.9435	0.185252	33.50	0.0485306	26.2451	0.0548344	3.99370e-3	26.2451	8.99369e-3	58.4241	0.0558141	0.0105216
3989.50	26.1314	0.185030	33.50	0.0484723	26.2451	0.0548153	4.02262e-3	26.2451	9.02261e-3	58.6120	0.0557556	0.0102991
3990.50	25.9912	0.184722	33.50	0.0483917	26.2452	0.0549297	4.00104e-3	26.2452	9.00103e-3	58.4718	0.0556753	9.99152e-3
3991.50	25.7864	0.184662	33.50	0.0483758	26.2450	0.0547733	3.96951e-3	26.2450	8.96951e-3	58.2670	0.0556592	9.93083e-3
3992.50	25.5990	0.184651	33.50	0.0483730	26.2453	0.0550594	3.94066e-3	26.2453	8.94065e-3	58.0795	0.0556564	9.91999e-3
3993.50	25.7125	0.184784	33.50	0.0484079	26.2453	0.0550594	3.95813e-3	26.2453	8.95813e-3	58.1931	0.0556914	0.0100533
3994.50	26.0386	0.184772	33.50	0.0484048	26.2449	0.0546856	4.00833e-3	26.2449	9.00832e-3	58.5191	0.0556883	0.0100416
3995.50	25.9629	0.184761	33.50	0.0484018	26.2448	0.0545292	3.99668e-3	26.2448	8.99667e-3	58.4435	0.0556853	0.0100300
3996.50	25.8992	0.184790	33.50	0.0484093	26.2452	0.0549259	3.98687e-3	26.2452	8.98686e-3	58.3797	0.0556930	0.0100589
3997.50	25.7576	0.185085	33.50	0.0484867	26.2453	0.0550365	3.96507e-3	26.2453	8.96506e-3	58.2381	0.0557698	0.0103540
3998.50	25.8356	0.185104	33.50	0.0484916	26.2451	0.0548801	3.97708e-3	26.2451	8.97707e-3	58.3161	0.0557752	0.0103730
3999.50	25.9386	0.184650	33.50	0.0483729	26.2452	0.0549641	3.99294e-3	26.2452	8.99293e-3	58.4191	0.0556564	9.91965e-3
4000.50	25.9290	0.184521	33.50	0.0483389	26.2450	0.0547695	3.99146e-3	26.2450	8.99145e-3	58.4095	0.0556227	9.79005e-3
4001.50	25.7553	0.184708	33.50	0.0483881	26.2450	0.0547848	3.96473e-3	26.2450	8.96472e-3	58.2359	0.0556718	9.97758e-3
4002.50	25.8678	0.185232	33.50	0.0485251	26.2453	0.0550175	3.98204e-3	26.2453	8.98203e-3	58.3484	0.0558087	0.0105008
4003.50	25.9869	0.185360	33.50	0.0485587	26.2450	0.0547543	4.00037e-3	26.2450	9.00036e-3	58.4675	0.0558422	0.0106291
4004.50	26.3058	0.185351	33.50	0.0485564	26.2452	0.0548954	4.04946e-3	26.2452	9.04945e-3	58.7863	0.0558399	0.0106204
4005.50	26.3294	0.185510	33.49	0.0485980	26.2456	0.0553112	4.05309e-3	26.2456	9.05308e-3	58.8099	0.0558813	0.0107789
4006.50	26.0881	0.185400	33.50	0.0485693	26.2452	0.0549831	4.01595e-3	26.2452	9.01594e-3	58.5687	0.0558527	0.0106696
4007.50	26.0513	0.185523	33.50	0.0486014	26.2455	0.0552197	4.01029e-3	26.2455	9.01028e-3	58.5319	0.0558848	0.0107919
4008.50	26.0206	0.185454	33.49	0.0485834	26.2448	0.0545673	4.00556e-3	26.2448	9.00555e-3	58.5011	0.0558669	0.0107232
4009.50	26.2427	0.185096	33.50	0.0484895	26.2449	0.0546513	4.03974e-3	26.2449	9.03974e-3	58.7232	0.0557731	0.0103649
4010.50	26.1718	0.185185	33.50	0.0485128	26.2456	0.0553455	4.02883e-3	26.2456	9.02882e-3	58.6523	0.0557964	0.0104540
4011.50	26.1440	0.185230	33.49	0.0485246	26.2455	0.0552311	4.02455e-3	26.2455	9.02454e-3	58.6245	0.0558080	0.0104987
4012.50	26.0596	0.185580	33.49	0.0486163	26.2453	0.0550098	4.01157e-3	26.2453	9.01156e-3	58.5402	0.0559000	0.0108489
4013.50	26.1728	0.185683	33.49	0.0486433	26.2453	0.0550518	4.02899e-3	26.2453	9.02898e-3	58.6533	0.0559267	0.0109518
4014.50	26.2515	0.185285	33.49	0.0485390	26.2451	0.0548573	4.04110e-3	26.2451	9.04109e-3	58.7320	0.0558224	0.0105537
4015.50	26.2231	0.185268	33.49	0.0485346	26.2449	0.0546474	4.03673e-3	26.2449	9.03672e-3	58.7036	0.0558180	0.0105370
4016.50	26.2443	0.185448	33.49	0.0485817	26.2453	0.0550747	4.04000e-3	26.2453	9.03999e-3	58.7249	0.0558650	0.0107167
4017.50	26.0329	0.185491	33.49	0.0485930	26.2453	0.0550289	4.00746e-3	26.2453	9.00745e-3	58.5135	0.0558765	0.0107597
4018.50	26.1309	0.185632	33.49	0.0486300	26.2453	0.0550060	4.02254e-3	26.2453	9.02253e-3	58.6115	0.0559135	0.0109012
4019.50	26.2185	0.185121	33.49	0.0484961	26.2454	0.0551929	4.03603e-3	26.2454	9.03602e-3	58.6990	0.0557794	0.0103899
4020.50	25.9737	0.184984	33.49	0.0484602	26.2451	0.0548687	3.99833e-3	26.2451	8.99832e-3	58.4542	0.0557437	0.0102528
4021.50	25.8743	0.185102	33.49	0.0484911	26.2448	0.0545406	3.98304e-3	26.2448	8.98303e-3	58.3548	0.0557745	0.0103708
4022.50	25.9519	0.185331	33.49	0.0485510	26.2453	0.0550747	3.99498e-3	26.2453	8.99497e-3	58.4324	0.0558345	0.0105998
4023.50	26.0731	0.185493	33.49	0.0485937	26.2450	0.0547276	4.01365e-3	26.2450	9.01364e-3	58.5537	0.0558772	0.0107627
4024.50	26.2740	0.185343	33.49	0.0485544	26.2455	0.0552235	4.04456e-3	26.2455	9.04455e-3	58.7545	0.0558376	0.0106124
4025.50	26.2213	0.185305	33.49	0.0485445	26.2453	0.0550404	4.03645e-3	26.2453	9.03645e-3	58.7018	0.0558278	0.0105746
4026.50	26.0039	0.185219	33.49	0.0485219	26.2451	0.0548573	4.00299e-3	26.2451	9.00298e-3	58.4845	0.0558054	0.0104885
4027.50	25.9411	0.185534	33.49	0.0486044	26.2454	0.0551586	3.99333e-3	26.2454	8.99332e-3	58.4217	0.0558879	0.0108036
4028.50	26.2395	0.185714	33.49	0.0486515	26.2449	0.0546169	4.03925e-3	26.2449	9.03924e-3	58.7200	0.0559351	0.0109832
4029.50	26.3995	0.185393	33.49	0.0485673	26.2451	0.0548267	4.06389e-3	26.2451	9.06388e-3	58.8800	0.0558508	0.0106619
4030.50	26.1520	0.185398	33.49	0.0485688	26.2452	0.0549603	4.02578e-3	26.2452	9.02578e-3	58.6325	0.0558525	0.0106674
4031.50	26.0037	0.185313	33.49	0.0485466	26.2451	0.0548916	4.00295e-3	26.2451	9.00295e-3	58.4842	0.0558301	0.0105827
4032.50	25.9390	0.185264	33.49	0.0485337	26.2453	0.0550747	3.99300e-3	26.2453	8.99299e-3	58.4195	0.0558171	0.0105334
4033.50	26.1222	0.185302	33.49	0.0485435	26.2450	0.0547733	4.02120e-3	26.2450	9.02119e-3	58.6027	0.0558269	0.0105710
4034.50	26.0524	0.184860	33.49	0.0484277	26.2451	0.0548725	4.01045e-3	26.2451	9.01044e-3	58.5329	0.0557109	0.0101288
4035.50	25.9683	0.184750	33.49	0.0483990	26.2449	0.0546703	3.99752e-3	26.2449	8.99751e-3	58.4489	0.0556825	0.0100194
4036.50	25.8006	0.184650	33.49	0.0483727	26.2453	0.0550747	3.97170e-3	26.2453	8.97169e-3	58.2812	0.0556560	9.91900e-3
4037.50	25.7256	0.185061	33.49	0.0484805	26.2451	0.0548878	3.96014e-3	26.2451	8.96013e-3	58.2061	0.0557638	0.0103303
4038.50	25.9656	0.185163	33.49	0.0485072	26.2451	0.0548687	3.99709e-3	26.2451	8.99708e-3	58.4461	0.0557903	0.0104322
4039.50	26.0796	0.185015	33.49	0.0484683	26.2452	0.0549259	4.01464e-3	26.2452	9.01463e-3	58.5601	0.0557519	0.0102840
4040.50	26.0770	0.185148	33.48	0.0485032	26.2450	0.0547237	4.01424e-3	26.2450	9.01423e-3	58.5575	0.0557866	0.0104171
4041.50	25.9236	0.184958	33.48	0.0484534	26.2451	0.0548897	3.99063e-3	26.2451	8.99062e-3	58.4041	0.0557368	0.0102270
4042.50	25.8211	0.185174	33.48	0.0485101	26.2455	0.0552006	3.97485e-3	26.2455	8.97484e-3	58.3017	0.0557938	0.0104436
4043.50	25.9283	0.185243	33.48	0.0485282	26.2453	0.0550289	3.99135e-3	26.2453	8.99134e-3	58.4088	0.0558117	0.0105126
4044.50	26.1047	0.185002	33.48	0.0484651	26.2453	0.0550632	4.01850e-3	26.2453	9.01849e-3	58.5852	0.0557484	0.0102717
4045.50	26.0145	0.185111	33.48	0.0484935	26.2455	0.0552464	4.00462e-3	26.2455	9.00461e-3	58.4950	0.0557768	0.0103800
4046.50	25.9480	0.185140	33.48	0.0485011	26.2452	0.0549908	3.99439e-3	26.2452	8.99438e-3	58.4286	0.0557847	0.0104092
